    0.000435     MBPol_CLATHRATE_CS2_16_273K1ATM3
    0.000433     TIP4P2005_LIQUID_253K_1ATM327
    0.000432     MBPol_LIQUID_277K_1ATM487
    0.000431     TIP3P_CHLATRATE_DODEC_NVT_263K196
    0.000430     TIP4P2005_LIQUID_253K_5ATM91
    0.000430     TIP4P2005_LIQUID_293K_20ATM196
    0.000430     MBPol_LIQUID_277K_1ATM9349
    0.000429     MBPol_LIQUID_277K_1ATM1521
    0.000428     MBPol_CLATHRATE_CS2_16_298K1ATM34
    0.000427     MBPol_CLATHRATE_CS2_16_277K1ATM71
    0.000426     MBPol_CLATHRATE_CS2_12_253K1ATM78
    0.000426     MBPol_CLATHRATE_CS2_16_273K1ATM40
    0.000423     MBPol_LIQUID_277K_1ATM3930
    0.000422     TIP4P2005_LIQUID_253K_1ATM170
    0.000421     TIP4P2005_LIQUID_253K_15ATM6
    0.000421     TIP4P2005_LIQUID_253K_5ATM31
    0.000420     TIP4P2005_LIQUID_273K_1ATM123
    0.000419     MBPol_LIQUID_277K_1ATM4647
    0.000418     MBPol_CLATHRATE_CS2_16_288K1ATM4
    0.000417     TIP4P2005_LIQUID_253K_1ATM289
    0.000415     TIP4P2005_LIQUID_273K_30ATM56
    0.000414     TIP4P2005_LIQUID_253K_15ATM43
    0.000413     MBPol_LIQUID_253K_1ATM460
    0.000411     MBPol_LIQUID_277K_1ATM5329
    0.000409     TIP4P2005_LIQUID_253K_1ATM377
    0.000408     MBPol_CLATHRATE_CS2_16_253K1ATM85
    0.000408     MBPol_CLATHRATE_CS2_16_288K1ATM82
    0.000403     MBPol_CLATHRATE_CS2_16_273K1ATM14
    0.000403     TIP4P2005_LIQUID_293K_5ATM191
    0.000401     MBPol_CLATHRATE_CS2_16_298K1ATM17
    0.000401     TIP4P2005_LIQUID_293K_1ATM214
    0.000400     MBPol_LIQUID_277K_1ATM9470
    0.000399     MBPol_LIQUID_277K_1ATM4810
    0.000399     MBPol_CLATHRATE_CS1_273K1ATM47
    0.000395     TIP4P2005_LIQUID_293K_10ATM51
    0.000395     MBPol_CLATHRATE_CS2_16_273K1ATM99
    0.000394     MBPol_LIQUID_277K_1ATM8262
    0.000394     MBPol_LIQUID_277K_1ATM3292
    0.000392     MBPol_CLATHRATE_CS2_16_298K1ATM10
    0.000392     MBPol_LIQUID_277K_1ATM4405
    0.000392     TIP3P_CHLATRATE_DODEC_NVT_313K14
    0.000391     TIP4P2005_LIQUID_293K_1ATM228
    0.000390     MBPol_LIQUID_277K_1ATM9035
    0.000389     TIP4P2005_LIQUID_273K_30ATM135
    0.000389     MBPol_LIQUID_277K_1ATM3240
    0.000388     TIP4P2005_LIQUID_273K_5ATM288
    0.000388     TIP4P2005_LIQUID_293K_20ATM126
    0.000387     MBPol_LIQUID_277K_1ATM6938
    0.000385     TIP4P2005_LIQUID_293K_5ATM221
    0.000384     MBPol_LIQUID_277K_1ATM6582
    0.000384     MBPol_CLATHRATE_CS2_16_288K1ATM66
    0.000381     TIP4P2005_LIQUID_293K_1ATM192
    0.000380     MBPol_LIQUID_253K_1ATM454
    0.000380     MBPol_LIQUID_277K_1ATM7544
    0.000380     TIP4P2005_LIQUID_253K_1ATM68
    0.000380     MBPol_LIQUID_277K_1ATM3970
    0.000378     TIP4P2005_LIQUID_293K_10ATM103
    0.000375     MBPol_LIQUID_277K_1ATM2729
    0.000374     MBPol_CLATHRATE_CS2_16_273K1ATM38
    0.000373     MBPol_LIQUID_253K_1ATM2127
    0.000372     MBPol_CLATHRATE_CS1_298K1ATM8
    0.000372     TIP4P2005_LIQUID_253K_15ATM176
    0.000371     MBPol_CLATHRATE_CS2_12_277K1ATM24
    0.000370     TIP3P_CHLATRATE_DODEC_NVT_313K147
    0.000370     MBPol_LIQUID_277K_1ATM8875
    0.000369     TIP4P2005_LIQUID_253K_1ATM206
    0.000369     MBPol_LIQUID_253K_1ATM1018
    0.000369     TIP4P2005_LIQUID_253K_1ATM20
    0.000366     TIP4P2005_LIQUID_293K_5ATM253
    0.000365     MBPol_CLATHRATE_CS2_16_253K1ATM10
    0.000363     MBPol_CLATHRATE_CS1_288K1ATM6
    0.000363     TIP4P2005_LIQUID_253K_15ATM177
    0.000363     TIP4P2005_LIQUID_293K_30ATM155
    0.000362     TIP3P_CHLATRATE_DODEC_NVT_263K121
    0.000362     MBPol_CLATHRATE_CS2_12_298K1ATM16
    0.000361     TIP4P2005_LIQUID_253K_20ATM291
    0.000360     MBPol_LIQUID_277K_1ATM5172
    0.000360     MBPol_LIQUID_277K_1ATM2937
    0.000359     TIP4P2005_LIQUID_273K_30ATM172
    0.000359     MBPol_CLATHRATE_CS2_16_273K1ATM87
    0.000358     MBPol_CLATHRATE_CS2_16_253K1ATM60
    0.000357     MBPol_CLATHRATE_CS2_16_273K1ATM61
    0.000356     TIP4P2005_LIQUID_293K_5ATM301
    0.000355     MBPol_LIQUID_277K_1ATM6246
    0.000355     MBPol_CLATHRATE_CS1_253K1ATM70
    0.000355     MBPol_LIQUID_277K_1ATM9259
    0.000355     MBPol_LIQUID_277K_1ATM886
    0.000353     MBPol_LIQUID_277K_1ATM7740
    0.000352     MBPol_LIQUID_277K_1ATM1665
    0.000352     TIP4P2005_LIQUID_293K_20ATM141
    0.000350     MBPol_LIQUID_277K_1ATM4426
    0.000349     TIP4P2005_LIQUID_293K_30ATM115
    0.000348     TIP4P2005_LIQUID_253K_1ATM385
    0.000344     MBPol_CLATHRATE_CS1_273K1ATM21
    0.000343     MBPol_CLATHRATE_CS1_277K1ATM58
    0.000342     TIP4P2005_LIQUID_273K_1ATM144
    0.000340     MBPol_CLATHRATE_CS2_16_253K1ATM43
    0.000340     MBPol_CLATHRATE_CS2_16_298K1ATM61
    0.000340     MBPol_LIQUID_277K_1ATM8049
    0.000339     MBPol_LIQUID_277K_1ATM401
    0.000338     MBPol_CLATHRATE_CS1_288K1ATM38
    0.000338     MBPol_LIQUID_277K_1ATM2949
    0.000338     MBPol_CLATHRATE_CS2_16_298K1ATM47
    0.000337     TIP4P2005_LIQUID_253K_15ATM126
    0.000335     MBPol_LIQUID_277K_1ATM2493
    0.000335     MBPol_LIQUID_277K_1ATM3593
    0.000335     MBPol_LIQUID_253K_1ATM2114
    0.000333     MBPol_CLATHRATE_CS2_12_277K1ATM47
    0.000333     TIP4P2005_LIQUID_273K_5ATM61
    0.000332     MBPol_LIQUID_253K_1ATM2334
    0.000331     MBPol_CLATHRATE_CS2_16_288K1ATM23
    0.000330     TIP4P2005_LIQUID_273K_1ATM263
    0.000329     TIP4P2005_LIQUID_253K_15ATM166
    0.000328     TIP4P2005_LIQUID_293K_5ATM42
    0.000328     MBPol_LIQUID_277K_1ATM4634
    0.000327     TIP4P2005_LIQUID_253K_1ATM156
    0.000327     TIP4P2005_LIQUID_293K_30ATM257
    0.000326     MBPol_LIQUID_277K_1ATM5298
    0.000326     TIP4P2005_LIQUID_253K_15ATM116
    0.000326     MBPol_LIQUID_277K_1ATM8395
    0.000325     MBPol_LIQUID_277K_1ATM1830
    0.000324     MBPol_LIQUID_277K_1ATM8478
    0.000323     TIP4P2005_LIQUID_293K_10ATM80
    0.000321     MBPol_LIQUID_277K_1ATM1479
    0.000321     TIP4P2005_LIQUID_253K_1ATM245
    0.000321     MBPol_CLATHRATE_CS2_16_277K1ATM80
    0.000320     MBPol_LIQUID_253K_1ATM887
    0.000319     MBPol_LIQUID_277K_1ATM4816
    0.000318     MBPol_LIQUID_253K_1ATM577
    0.000318     TIP3P_CHLATRATE_DODEC_NVT_253K6
    0.000318     TIP4P2005_LIQUID_253K_15ATM327
    0.000317     TIP4P2005_LIQUID_253K_1ATM131
    0.000316     TIP4P2005_LIQUID_293K_5ATM180
    0.000316     MBPol_CLATHRATE_CS2_16_298K1ATM51
    0.000315     MBPol_CLATHRATE_CS2_12_288K1ATM80
    0.000315     MBPol_LIQUID_253K_1ATM1503
    0.000314     MBPol_CLATHRATE_CS2_12_288K1ATM41
    0.000314     MBPol_LIQUID_277K_1ATM3898
    0.000314     MBPol_LIQUID_277K_1ATM7001
    0.000311     TIP4P2005_LIQUID_293K_15ATM26
    0.000311     MBPol_LIQUID_277K_1ATM2347
    0.000311     MBPol_CLATHRATE_CS2_16_253K1ATM69
    0.000311     TIP4P2005_LIQUID_253K_1ATM121
    0.000311     TIP3P_CHLATRATE_DODEC_NVT_263K68
    0.000310     MBPol_CLATHRATE_CS1_273K1ATM45
    0.000309     MBPol_CLATHRATE_CS2_16_253K1ATM67
    0.000309     TIP4P2005_LIQUID_273K_30ATM204
    0.000308     MBPol_LIQUID_253K_1ATM1754
    0.000308     MBPol_LIQUID_253K_1ATM177
    0.000308     TIP4P2005_LIQUID_293K_30ATM214
    0.000308     MBPol_CLATHRATE_CS1_288K1ATM26
    0.000308     MBPol_LIQUID_277K_1ATM5401
    0.000308     MBPol_LIQUID_253K_1ATM1214
    0.000308     MBPol_CLATHRATE_CS1_253K1ATM15
    0.000307     MBPol_LIQUID_277K_1ATM9055
    0.000307     TIP4P2005_LIQUID_253K_5ATM27
    0.000307     TIP4P2005_LIQUID_253K_15ATM146
    0.000307     MBPol_LIQUID_253K_1ATM1071
    0.000305     MBPol_LIQUID_253K_1ATM1104
    0.000305     MBPol_LIQUID_277K_1ATM6923
    0.000304     TIP4P2005_LIQUID_253K_15ATM192
    0.000303     TIP4P2005_LIQUID_253K_5ATM33
    0.000303     MBPol_CLATHRATE_CS2_16_273K1ATM90
    0.000303     MBPol_CLATHRATE_CS2_16_273K1ATM73
    0.000303     TIP4P2005_LIQUID_253K_10ATM166
    0.000302     TIP4P2005_LIQUID_273K_30ATM141
    0.000302     TIP4P2005_LIQUID_293K_20ATM142
    0.000302     MBPol_CLATHRATE_CS2_12_288K1ATM55
    0.000301     MBPol_CLATHRATE_CS1_277K1ATM92
    0.000300     MBPol_CLATHRATE_CS2_16_273K1ATM79
    0.000299     MBPol_LIQUID_277K_1ATM5362
    0.000299     TIP4P2005_LIQUID_253K_10ATM158
    0.000298     MBPol_CLATHRATE_CS2_16_277K1ATM90
    0.000298     TIP4P2005_LIQUID_293K_20ATM113
    0.000297     MBPol_LIQUID_277K_1ATM373
    0.000297     MBPol_LIQUID_277K_1ATM7475
    0.000296     MBPol_LIQUID_277K_1ATM6107
    0.000296     MBPol_CLATHRATE_CS1_253K1ATM40
    0.000294     MBPol_CLATHRATE_CS1_273K1ATM16
    0.000294     TIP4P2005_LIQUID_273K_30ATM20
    0.000294     MBPol_CLATHRATE_CS2_12_273K1ATM99
    0.000293     MBPol_LIQUID_253K_1ATM2347
    0.000291     MBPol_CLATHRATE_CS2_16_273K1ATM51
    0.000290     MBPol_CLATHRATE_CS2_16_288K1ATM63
    0.000290     MBPol_LIQUID_277K_1ATM2054
    0.000289     MBPol_LIQUID_277K_1ATM4062
    0.000289     MBPol_LIQUID_277K_1ATM8934
    0.000288     TIP4P2005_LIQUID_273K_30ATM68
    0.000288     MBPol_LIQUID_277K_1ATM3108
    0.000288     MBPol_LIQUID_253K_1ATM992
    0.000287     MBPol_LIQUID_253K_1ATM560
    0.000287     TIP3P_CHLATRATE_DODEC_NVT_263K67
    0.000286     MBPol_LIQUID_253K_1ATM1787
    0.000286     MBPol_LIQUID_277K_1ATM5990
    0.000285     MBPol_CLATHRATE_CS2_16_253K1ATM23
    0.000284     MBPol_LIQUID_253K_1ATM949
    0.000284     MBPol_LIQUID_277K_1ATM7309
    0.000283     MBPol_LIQUID_277K_1ATM606
    0.000283     TIP4P2005_LIQUID_253K_5ATM121
    0.000283     MBPol_CLATHRATE_CS1_288K1ATM11
    0.000283     MBPol_LIQUID_277K_1ATM1862
    0.000282     MBPol_LIQUID_253K_1ATM578
    0.000282     TIP4P2005_LIQUID_253K_20ATM38
    0.000281     MBPol_CLATHRATE_CS2_12_253K1ATM64
    0.000281     MBPol_CLATHRATE_CS2_16_253K1ATM71
    0.000280     TIP4P2005_LIQUID_273K_5ATM244
    0.000280     MBPol_LIQUID_253K_1ATM99
